time,Activity,Accelerometer.X,Accelerometer.Y,Accelerometer.Z,ID,Ind_ID
2014-08-31 10:48:46,Feed,-0.38,0.81,-0.13,O!_O!,O!_O!
2014-08-31 10:48:47,Feed,-0.44,0.81,-0.31,O!_O!,O!_O!
2014-08-31 10:48:47,Feed,-0.44,0.81,-0.31,O!_O!,O!_O!
2014-08-31 10:48:48,Feed,-0.44,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:48:48,Feed,-0.44,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:48:49,Feed,-0.5,0.88,-0.13,O!_O!,O!_O!
2014-08-31 10:48:49,Feed,-0.5,0.88,-0.13,O!_O!,O!_O!
2014-08-31 10:48:50,Feed,-0.56,1,0.25,O!_O!,O!_O!
2014-08-31 10:48:50,Feed,-0.56,1,0.25,O!_O!,O!_O!
2014-08-31 10:48:51,Feed,-0.63,0.88,-0.13,O!_O!,O!_O!
2014-08-31 10:48:51,Feed,-0.63,0.88,-0.13,O!_O!,O!_O!
2014-08-31 10:48:52,Feed,-0.44,0.94,0,O!_O!,O!_O!
2014-08-31 10:49:22,Feed,-0.75,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:49:23,Feed,-0.75,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:49:23,Feed,-0.75,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:49:24,Feed,-0.63,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:49:24,Feed,-0.63,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:49:25,Feed,-0.44,0.81,0.06,O!_O!,O!_O!
2014-08-31 10:49:25,Feed,-0.44,0.81,0.06,O!_O!,O!_O!
2014-08-31 10:49:26,Feed,-0.5,0.63,-0.13,O!_O!,O!_O!
2014-08-31 10:49:26,Feed,-0.5,0.63,-0.13,O!_O!,O!_O!
2014-08-31 10:49:27,Feed,-0.63,0.69,0.06,O!_O!,O!_O!
2014-08-31 10:49:27,Feed,-0.63,0.69,0.06,O!_O!,O!_O!
2014-08-31 10:49:28,Feed,-0.81,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:49:28,Feed,-0.81,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:49:29,Feed,-0.69,0.69,-0.06,O!_O!,O!_O!
2014-08-31 10:49:29,Feed,-0.69,0.69,-0.06,O!_O!,O!_O!
2014-08-31 10:49:30,Feed,-0.5,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:49:30,Feed,-0.5,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:49:31,Feed,-0.63,0.81,0,O!_O!,O!_O!
2014-08-31 10:49:31,Feed,-0.63,0.81,0,O!_O!,O!_O!
2014-08-31 10:49:32,Feed,-0.5,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:49:32,Feed,-0.5,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:49:33,Feed,-0.75,0.63,-0.31,O!_O!,O!_O!
2014-08-31 10:49:33,Feed,-0.75,0.63,-0.31,O!_O!,O!_O!
2014-08-31 10:49:34,Feed,-0.63,0.81,0.31,O!_O!,O!_O!
2014-08-31 10:49:34,Feed,-0.63,0.81,0.31,O!_O!,O!_O!
2014-08-31 10:49:35,Feed,-0.44,0.5,-0.44,O!_O!,O!_O!
2014-08-31 10:49:35,Feed,-0.44,0.5,-0.44,O!_O!,O!_O!
2014-08-31 10:49:36,Feed,-0.5,0.63,0.13,O!_O!,O!_O!
2014-08-31 10:49:36,Feed,-0.5,0.63,0.13,O!_O!,O!_O!
2014-08-31 10:49:37,Feed,-0.5,0.75,-0.19,O!_O!,O!_O!
2014-08-31 10:49:37,Feed,-0.5,0.75,-0.19,O!_O!,O!_O!
2014-08-31 10:49:38,Feed,-0.44,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:49:38,Feed,-0.44,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:49:39,Feed,-0.56,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:49:39,Feed,-0.56,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:49:40,Feed,-0.44,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:49:40,Feed,-0.44,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:49:41,Feed,-0.63,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:49:41,Feed,-0.63,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:49:42,Feed,-0.75,0.63,-0.13,O!_O!,O!_O!
2014-08-31 10:49:42,Feed,-0.75,0.63,-0.13,O!_O!,O!_O!
2014-08-31 10:49:43,Feed,-0.81,0.69,-0.06,O!_O!,O!_O!
2014-08-31 10:49:43,Feed,-0.81,0.69,-0.06,O!_O!,O!_O!
2014-08-31 10:49:44,Feed,-0.75,0.69,-0.31,O!_O!,O!_O!
2014-08-31 10:49:44,Feed,-0.75,0.69,-0.31,O!_O!,O!_O!
2014-08-31 10:49:45,Feed,-0.94,0.69,-0.38,O!_O!,O!_O!
2014-08-31 10:49:45,Feed,-0.94,0.69,-0.38,O!_O!,O!_O!
2014-08-31 10:49:46,Feed,-0.81,0.81,-0.25,O!_O!,O!_O!
2014-08-31 10:49:46,Feed,-0.81,0.81,-0.25,O!_O!,O!_O!
2014-08-31 10:49:47,Feed,-0.69,0.88,-0.13,O!_O!,O!_O!
2014-08-31 10:49:47,Feed,-0.69,0.88,-0.13,O!_O!,O!_O!
2014-08-31 10:49:48,Feed,-0.56,0.88,-0.06,O!_O!,O!_O!
2014-08-31 10:49:48,Feed,-0.56,0.88,-0.06,O!_O!,O!_O!
2014-08-31 10:49:49,Feed,-0.63,0.69,-0.19,O!_O!,O!_O!
2014-08-31 10:49:49,Feed,-0.63,0.69,-0.19,O!_O!,O!_O!
2014-08-31 10:49:50,Feed,-0.56,0.5,-0.19,O!_O!,O!_O!
2014-08-31 10:49:50,Feed,-0.56,0.5,-0.19,O!_O!,O!_O!
2014-08-31 10:49:51,Feed,-0.69,0.5,0,O!_O!,O!_O!
2014-08-31 10:49:51,Feed,-0.69,0.5,0,O!_O!,O!_O!
2014-08-31 10:49:52,Feed,-0.88,0.44,-0.5,O!_O!,O!_O!
2014-08-31 10:49:52,Feed,-0.88,0.44,-0.5,O!_O!,O!_O!
2014-08-31 10:49:53,Feed,-0.81,0.63,-0.06,O!_O!,O!_O!
2014-08-31 10:49:53,Feed,-0.81,0.63,-0.06,O!_O!,O!_O!
2014-08-31 10:49:54,Feed,-0.56,0.81,0.19,O!_O!,O!_O!
2014-08-31 10:49:54,Feed,-0.56,0.81,0.19,O!_O!,O!_O!
2014-08-31 10:49:55,Feed,-0.63,0.69,-0.19,O!_O!,O!_O!
2014-08-31 10:49:55,Feed,-0.63,0.69,-0.19,O!_O!,O!_O!
2014-08-31 10:49:56,Feed,-0.56,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:49:56,Feed,-0.56,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:49:57,Feed,-0.38,0.88,0.13,O!_O!,O!_O!
2014-08-31 10:49:57,Feed,-0.38,0.88,0.13,O!_O!,O!_O!
2014-08-31 10:49:58,Feed,-0.5,0.81,-0.19,O!_O!,O!_O!
2014-08-31 10:49:58,Feed,-0.5,0.81,-0.19,O!_O!,O!_O!
2014-08-31 10:49:59,Feed,-0.56,0.81,0.06,O!_O!,O!_O!
2014-08-31 10:49:59,Feed,-0.56,0.81,0.06,O!_O!,O!_O!
2014-08-31 10:50:00,Feed,-0.69,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:50:00,Feed,-0.69,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:50:01,Feed,-0.5,0.81,-0.13,O!_O!,O!_O!
2014-08-31 10:50:01,Feed,-0.5,0.81,-0.13,O!_O!,O!_O!
2014-08-31 10:50:02,Feed,-0.5,0.81,0.06,O!_O!,O!_O!
2014-08-31 10:50:40,Feed,-0.5,0.81,-0.13,O!_O!,O!_O!
2014-08-31 10:50:41,Feed,-0.56,0.75,-0.19,O!_O!,O!_O!
2014-08-31 10:50:41,Feed,-0.56,0.75,-0.19,O!_O!,O!_O!
2014-08-31 10:50:42,Feed,-0.56,0.88,-0.19,O!_O!,O!_O!
2014-08-31 10:50:42,Feed,-0.56,0.88,-0.19,O!_O!,O!_O!
2014-08-31 10:50:43,Feed,-0.75,0.81,0.25,O!_O!,O!_O!
2014-08-31 10:50:43,Feed,-0.75,0.81,0.25,O!_O!,O!_O!
2014-08-31 10:50:44,Feed,-0.69,0.88,0.13,O!_O!,O!_O!
2014-08-31 10:50:44,Feed,-0.69,0.88,0.13,O!_O!,O!_O!
2014-08-31 10:50:45,Feed,-0.69,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:50:45,Feed,-0.69,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:50:46,Feed,-0.63,0.69,0,O!_O!,O!_O!
2014-08-31 10:50:46,Feed,-0.63,0.69,0,O!_O!,O!_O!
2014-08-31 10:50:47,Feed,-0.81,0.5,0,O!_O!,O!_O!
2014-08-31 10:50:47,Feed,-0.81,0.5,0,O!_O!,O!_O!
2014-08-31 10:50:48,Feed,-0.88,0.5,-0.19,O!_O!,O!_O!
2014-08-31 10:50:48,Feed,-0.88,0.5,-0.19,O!_O!,O!_O!
2014-08-31 10:50:49,Feed,-0.63,0.63,0.06,O!_O!,O!_O!
2014-08-31 10:50:49,Feed,-0.63,0.63,0.06,O!_O!,O!_O!
2014-08-31 10:50:50,Feed,-0.75,0.63,-0.06,O!_O!,O!_O!
2014-08-31 10:50:50,Feed,-0.75,0.63,-0.06,O!_O!,O!_O!
2014-08-31 10:50:51,Feed,-0.63,0.63,-0.06,O!_O!,O!_O!
2014-08-31 10:50:51,Feed,-0.63,0.63,-0.06,O!_O!,O!_O!
2014-08-31 10:50:52,Feed,-0.69,0.75,-0.25,O!_O!,O!_O!
2014-08-31 10:50:52,Feed,-0.69,0.75,-0.25,O!_O!,O!_O!
2014-08-31 10:50:53,Feed,-0.69,0.63,-0.31,O!_O!,O!_O!
2014-08-31 10:50:53,Feed,-0.69,0.63,-0.31,O!_O!,O!_O!
2014-08-31 10:50:54,Feed,-0.69,0.69,-0.19,O!_O!,O!_O!
2014-08-31 10:50:54,Feed,-0.69,0.69,-0.19,O!_O!,O!_O!
2014-08-31 10:50:55,Feed,-0.44,0.88,0,O!_O!,O!_O!
2014-08-31 10:50:55,Feed,-0.44,0.88,0,O!_O!,O!_O!
2014-08-31 10:50:56,Feed,-0.5,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:50:56,Feed,-0.5,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:50:57,Feed,-0.56,0.81,0,O!_O!,O!_O!
2014-08-31 10:50:57,Feed,-0.56,0.81,0,O!_O!,O!_O!
2014-08-31 10:50:58,Feed,-0.56,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:50:58,Feed,-0.56,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:50:59,Feed,-0.63,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:50:59,Feed,-0.63,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:51:00,Feed,-0.5,0.75,-0.31,O!_O!,O!_O!
2014-08-31 10:51:00,Feed,-0.5,0.75,-0.31,O!_O!,O!_O!
2014-08-31 10:51:01,Feed,-0.69,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:01,Feed,-0.69,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:02,Feed,-0.63,0.81,-0.13,O!_O!,O!_O!
2014-08-31 10:51:02,Feed,-0.63,0.81,-0.13,O!_O!,O!_O!
2014-08-31 10:51:03,Feed,-0.56,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:51:03,Feed,-0.56,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:51:04,Feed,-0.5,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:51:04,Feed,-0.5,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:51:05,Feed,-0.38,0.75,0,O!_O!,O!_O!
2014-08-31 10:51:05,Feed,-0.38,0.75,0,O!_O!,O!_O!
2014-08-31 10:51:06,Feed,-0.5,0.69,0.06,O!_O!,O!_O!
2014-08-31 10:51:06,Feed,-0.5,0.69,0.06,O!_O!,O!_O!
2014-08-31 10:51:07,Feed,-0.44,0.69,0,O!_O!,O!_O!
2014-08-31 10:51:07,Feed,-0.44,0.69,0,O!_O!,O!_O!
2014-08-31 10:51:08,Feed,-0.5,0.81,0.13,O!_O!,O!_O!
2014-08-31 10:51:08,Feed,-0.5,0.81,0.13,O!_O!,O!_O!
2014-08-31 10:51:09,Feed,-0.5,0.69,-0.31,O!_O!,O!_O!
2014-08-31 10:51:09,Feed,-0.5,0.69,-0.31,O!_O!,O!_O!
2014-08-31 10:51:10,Feed,-0.44,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:10,Feed,-0.44,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:11,Feed,-0.5,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:51:11,Feed,-0.5,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:51:12,Feed,-0.44,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:12,Feed,-0.44,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:13,Feed,-0.38,0.69,0.06,O!_O!,O!_O!
2014-08-31 10:51:13,Feed,-0.38,0.69,0.06,O!_O!,O!_O!
2014-08-31 10:51:14,Feed,-0.44,0.69,0.06,O!_O!,O!_O!
2014-08-31 10:51:14,Feed,-0.44,0.69,0.06,O!_O!,O!_O!
2014-08-31 10:51:15,Feed,-0.5,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:51:15,Feed,-0.5,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:51:16,Feed,-0.5,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:16,Feed,-0.5,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:17,Feed,-0.56,0.75,0,O!_O!,O!_O!
2014-08-31 10:51:17,Feed,-0.56,0.75,0,O!_O!,O!_O!
2014-08-31 10:51:18,Feed,-0.56,0.88,0,O!_O!,O!_O!
2014-08-31 10:51:21,Feed,-1.31,0.5,-0.81,O!_O!,O!_O!
2014-08-31 10:51:22,Feed,-0.69,0.38,0.25,O!_O!,O!_O!
2014-08-31 10:51:22,Feed,-0.69,0.38,0.25,O!_O!,O!_O!
2014-08-31 10:51:23,Feed,-0.56,0.88,0.13,O!_O!,O!_O!
2014-08-31 10:51:23,Feed,-0.56,0.88,0.13,O!_O!,O!_O!
2014-08-31 10:51:24,Feed,-0.69,0.81,0.25,O!_O!,O!_O!
2014-08-31 10:51:24,Feed,-0.69,0.81,0.25,O!_O!,O!_O!
2014-08-31 10:51:25,Feed,-0.56,0.81,-0.19,O!_O!,O!_O!
2014-08-31 10:51:25,Feed,-0.56,0.81,-0.19,O!_O!,O!_O!
2014-08-31 10:51:26,Feed,-0.5,0.5,-0.44,O!_O!,O!_O!
2014-08-31 10:51:26,Feed,-0.5,0.5,-0.44,O!_O!,O!_O!
2014-08-31 10:51:27,Feed,-0.44,0.75,0.19,O!_O!,O!_O!
2014-08-31 10:51:27,Feed,-0.44,0.75,0.19,O!_O!,O!_O!
2014-08-31 10:51:28,Feed,-0.69,0.75,-0.38,O!_O!,O!_O!
2014-08-31 10:51:28,Feed,-0.69,0.75,-0.38,O!_O!,O!_O!
2014-08-31 10:51:29,Feed,-0.69,0.63,-0.19,O!_O!,O!_O!
2014-08-31 10:51:29,Feed,-0.69,0.63,-0.19,O!_O!,O!_O!
2014-08-31 10:51:30,Feed,-0.38,0.69,-0.25,O!_O!,O!_O!
2014-08-31 10:51:30,Feed,-0.38,0.69,-0.25,O!_O!,O!_O!
2014-08-31 10:51:31,Feed,-0.56,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:31,Feed,-0.56,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:32,Feed,-0.63,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:51:32,Feed,-0.63,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:51:33,Feed,-0.56,1,0.19,O!_O!,O!_O!
2014-08-31 10:51:33,Feed,-0.56,1,0.19,O!_O!,O!_O!
2014-08-31 10:51:34,Feed,-0.31,0.88,0.19,O!_O!,O!_O!
2014-08-31 10:51:34,Feed,-0.31,0.88,0.19,O!_O!,O!_O!
2014-08-31 10:51:35,Feed,-0.5,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:35,Feed,-0.5,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:36,Feed,-0.56,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:51:36,Feed,-0.56,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:51:37,Feed,-0.56,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:51:37,Feed,-0.56,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:51:38,Feed,-0.56,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:51:38,Feed,-0.56,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:51:39,Feed,-0.75,0.63,-0.5,O!_O!,O!_O!
2014-08-31 10:51:39,Feed,-0.75,0.63,-0.5,O!_O!,O!_O!
2014-08-31 10:51:40,Feed,-0.69,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:40,Feed,-0.69,0.75,-0.13,O!_O!,O!_O!
2014-08-31 10:51:41,Feed,-0.88,0.69,-0.31,O!_O!,O!_O!
2014-08-31 10:51:41,Feed,-0.88,0.69,-0.31,O!_O!,O!_O!
2014-08-31 10:51:42,Feed,-0.75,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:51:42,Feed,-0.75,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:51:43,Feed,-0.69,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:51:43,Feed,-0.69,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:51:44,Feed,-0.69,0.81,0.38,O!_O!,O!_O!
2014-08-31 10:51:44,Feed,-0.69,0.81,0.38,O!_O!,O!_O!
2014-08-31 10:51:45,Feed,-0.63,0.75,-0.19,O!_O!,O!_O!
2014-08-31 10:51:45,Feed,-0.63,0.75,-0.19,O!_O!,O!_O!
2014-08-31 10:51:46,Feed,-0.69,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:51:46,Feed,-0.69,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:51:47,Feed,-0.88,0.5,-0.44,O!_O!,O!_O!
2014-08-31 10:51:47,Feed,-0.88,0.5,-0.44,O!_O!,O!_O!
2014-08-31 10:51:48,Feed,-0.81,0.56,-0.25,O!_O!,O!_O!
2014-08-31 10:51:48,Feed,-0.81,0.56,-0.25,O!_O!,O!_O!
2014-08-31 10:51:49,Feed,-0.75,0.69,-0.06,O!_O!,O!_O!
2014-08-31 10:51:49,Feed,-0.75,0.69,-0.06,O!_O!,O!_O!
2014-08-31 10:51:50,Feed,-0.69,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:51:50,Feed,-0.69,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:51:51,Feed,-0.69,0.63,-0.06,O!_O!,O!_O!
2014-08-31 10:51:51,Feed,-0.69,0.63,-0.06,O!_O!,O!_O!
2014-08-31 10:51:52,Feed,-0.75,0.69,-0.19,O!_O!,O!_O!
2014-08-31 10:51:52,Feed,-0.75,0.69,-0.19,O!_O!,O!_O!
2014-08-31 10:51:53,Feed,-0.69,0.5,-0.38,O!_O!,O!_O!
2014-08-31 10:51:53,Feed,-0.69,0.5,-0.38,O!_O!,O!_O!
2014-08-31 10:51:54,Feed,-0.63,0.56,-0.38,O!_O!,O!_O!
2014-08-31 10:51:54,Feed,-0.63,0.56,-0.38,O!_O!,O!_O!
2014-08-31 10:51:55,Feed,-0.81,0.63,-0.19,O!_O!,O!_O!
2014-08-31 10:51:55,Feed,-0.81,0.63,-0.19,O!_O!,O!_O!
2014-08-31 10:51:56,Feed,-0.75,0.69,-0.25,O!_O!,O!_O!
2014-08-31 10:51:56,Feed,-0.75,0.69,-0.25,O!_O!,O!_O!
2014-08-31 10:51:57,Feed,-0.75,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:51:57,Feed,-0.75,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:51:58,Feed,-0.69,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:51:58,Feed,-0.69,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:51:59,Feed,-0.75,0.75,-0.31,O!_O!,O!_O!
2014-08-31 10:51:59,Feed,-0.75,0.75,-0.31,O!_O!,O!_O!
2014-08-31 10:52:00,Feed,-0.75,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:52:00,Feed,-0.75,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:52:01,Feed,-0.56,0.75,-0.25,O!_O!,O!_O!
2014-08-31 10:52:01,Feed,-0.56,0.75,-0.25,O!_O!,O!_O!
2014-08-31 10:52:02,Feed,-0.63,0.75,-0.38,O!_O!,O!_O!
2014-08-31 10:52:02,Feed,-0.63,0.75,-0.38,O!_O!,O!_O!
2014-08-31 10:52:03,Feed,-0.69,0.63,-0.13,O!_O!,O!_O!
2014-08-31 10:52:03,Feed,-0.69,0.63,-0.13,O!_O!,O!_O!
2014-08-31 10:52:04,Feed,-0.56,0.56,-0.06,O!_O!,O!_O!
2014-08-31 10:52:04,Feed,-0.56,0.56,-0.06,O!_O!,O!_O!
2014-08-31 10:52:05,Feed,-0.56,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:52:05,Feed,-0.56,0.69,-0.13,O!_O!,O!_O!
2014-08-31 10:52:06,Feed,-0.75,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:52:06,Feed,-0.75,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:52:07,Feed,-0.56,0.63,-0.06,O!_O!,O!_O!
2014-08-31 10:52:07,Feed,-0.56,0.63,-0.06,O!_O!,O!_O!
2014-08-31 10:52:08,Feed,-0.5,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:52:08,Feed,-0.5,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:52:09,Feed,-0.38,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:52:09,Feed,-0.38,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:52:10,Feed,-0.44,0.69,0.13,O!_O!,O!_O!
2014-08-31 10:52:10,Feed,-0.44,0.69,0.13,O!_O!,O!_O!
2014-08-31 10:52:11,Feed,-0.44,0.81,0.13,O!_O!,O!_O!
2014-08-31 10:52:11,Feed,-0.44,0.81,0.13,O!_O!,O!_O!
2014-08-31 10:52:12,Feed,-0.5,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:52:12,Feed,-0.5,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:52:13,Feed,-0.56,0.75,-0.31,O!_O!,O!_O!
2014-08-31 10:52:13,Feed,-0.56,0.75,-0.31,O!_O!,O!_O!
2014-08-31 10:52:14,Feed,-0.56,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:52:14,Feed,-0.56,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:52:15,Feed,-0.63,0.81,0.06,O!_O!,O!_O!
2014-08-31 10:52:15,Feed,-0.63,0.81,0.06,O!_O!,O!_O!
2014-08-31 10:52:16,Feed,-0.5,0.88,-0.06,O!_O!,O!_O!
2014-08-31 10:52:16,Feed,-0.5,0.88,-0.06,O!_O!,O!_O!
2014-08-31 10:52:17,Feed,-0.63,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:52:17,Feed,-0.63,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:52:18,Feed,-0.56,0.69,-0.25,O!_O!,O!_O!
2014-08-31 10:52:18,Feed,-0.56,0.69,-0.25,O!_O!,O!_O!
2014-08-31 10:52:19,Feed,-0.56,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:52:19,Feed,-0.56,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:52:20,Feed,-0.56,0.81,0.06,O!_O!,O!_O!
2014-08-31 10:52:20,Feed,-0.56,0.81,0.06,O!_O!,O!_O!
2014-08-31 10:52:21,Feed,-0.38,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:52:21,Feed,-0.38,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:52:22,Feed,-0.44,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:52:22,Feed,-0.44,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:52:23,Feed,-0.44,0.88,0.06,O!_O!,O!_O!
2014-08-31 10:52:23,Feed,-0.44,0.88,0.06,O!_O!,O!_O!
2014-08-31 10:52:24,Feed,-0.63,0.63,-0.31,O!_O!,O!_O!
2014-08-31 10:52:24,Feed,-0.63,0.63,-0.31,O!_O!,O!_O!
2014-08-31 10:52:25,Feed,-0.25,0.56,-0.13,O!_O!,O!_O!
2014-08-31 10:52:27,Feed,-0.38,0.69,-0.19,O!_O!,O!_O!
2014-08-31 10:52:28,Feed,-0.44,0.75,-0.19,O!_O!,O!_O!
2014-08-31 10:52:28,Feed,-0.44,0.75,-0.19,O!_O!,O!_O!
2014-08-31 10:52:29,Feed,-0.5,0.81,0.06,O!_O!,O!_O!
2014-08-31 10:52:29,Feed,-0.5,0.81,0.06,O!_O!,O!_O!
2014-08-31 10:52:30,Feed,-0.5,0.81,-0.13,O!_O!,O!_O!
2014-08-31 10:52:30,Feed,-0.5,0.81,-0.13,O!_O!,O!_O!
2014-08-31 10:52:31,Feed,-0.44,0.88,0.25,O!_O!,O!_O!
2014-08-31 10:52:31,Feed,-0.44,0.88,0.25,O!_O!,O!_O!
2014-08-31 10:52:32,Feed,-0.44,0.88,0,O!_O!,O!_O!
2014-08-31 10:52:32,Feed,-0.44,0.88,0,O!_O!,O!_O!
2014-08-31 10:52:33,Feed,-0.44,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:52:33,Feed,-0.44,0.75,-0.06,O!_O!,O!_O!
2014-08-31 10:52:34,Feed,-0.38,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:52:34,Feed,-0.38,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:52:35,Feed,-0.44,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:52:35,Feed,-0.44,0.81,-0.06,O!_O!,O!_O!
2014-08-31 10:52:36,Feed,-0.56,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:52:36,Feed,-0.56,0.75,0.06,O!_O!,O!_O!
2014-08-31 10:52:37,Feed,-0.56,0.88,0.06,O!_O!,O!_O!
2014-08-31 10:52:37,Feed,-0.56,0.88,0.06,O!_O!,O!_O!
2014-08-31 10:52:38,Feed,-0.31,0.94,-0.38,O!_O!,O!_O!
2014-08-31 10:52:38,Feed,-0.31,0.94,-0.38,O!_O!,O!_O!
2014-08-31 10:52:39,Feed,-0.94,1,-0.56,O!_O!,O!_O!
2014-08-31 10:52:39,Feed,-0.94,1,-0.56,O!_O!,O!_O!
2014-08-31 10:52:40,Feed,-0.5,0.94,0.19,O!_O!,O!_O!
2014-08-31 10:52:40,Feed,-0.5,0.94,0.19,O!_O!,O!_O!
2014-08-31 10:52:41,Feed,-0.56,0.94,0.19,O!_O!,O!_O!
2014-08-31 10:52:41,Feed,-0.56,0.94,0.19,O!_O!,O!_O!
2014-08-31 10:52:42,Feed,-0.56,0.94,0,O!_O!,O!_O!
2014-08-31 10:52:42,Feed,-0.56,0.94,0,O!_O!,O!_O!
2014-08-31 10:52:43,Feed,-0.44,0.81,0,O!_O!,O!_O!
